id,quality
1257,6.647580197702922
6409,5.7692260273579805
136,4.987875878795208
1631,6.561091598999855
6084,5.54901449552586
5434,5.095120722481152
1094,4.989919015948349
5146,6.409626167535841
5921,6.563091849092807
1076,5.87996397245908
616,5.392144942843256
4336,6.367077633125138
219,5.834756551579257
6403,5.893766518413852
2397,6.675406261313803
5240,5.256667019888177
3696,5.969997351196607
1070,6.516603333607495
5890,5.6862746676355655
1270,4.954860251234894
4641,5.396620976984089
5299,6.301195640960984
2494,5.004077713328417
5276,6.921975277847174
332,5.403425216216462
3671,5.124827881406233
6367,5.528240417120969
5681,5.835717001050611
1741,5.036854956483591
4715,6.198248141227175
1114,6.066573337527359
4105,5.81277743592733
825,5.484712057504403
88,6.351382705863951
4551,6.288630788013485
227,5.13547870438628
1369,6.4627787981099445
3722,6.149013637872169
2341,6.1823757550811855
4882,6.428356884799435
2382,5.1281781441431455
4075,6.396509174659144
687,4.9573714477771595
2350,5.270574743650403
2634,5.549124693773539
5751,4.93586341435493
5934,5.376089308087344
6286,5.0005576477682965
6004,5.3571870399821435
4696,6.103524367446251
5628,5.90486694432731
3066,4.987497202018311
6267,5.034613376230695
3950,5.52083947915018
1834,5.101174807703245
848,6.8443766300672415
5852,5.832896746391164
3034,5.3796339857519975
1074,6.081627402950968
1184,4.957819568845004
3788,6.408534535362271
3267,6.226265411550742
5640,5.347976119291626
2076,5.204200203894388
4634,4.886202457328043
2075,5.955325609706318
5741,6.016763310499904
5008,6.1750297989762615
1485,4.997440259921486
2010,5.563359368228241
1899,4.979133618306538
3514,5.28410447639909
5819,5.145542234530634
5040,5.902163077510597
3998,4.55375699149246
6425,5.989860326184946
1733,5.162610105161967
2925,5.777430902594073
1528,5.553576798901808
2332,5.981477918361378
3492,4.925246847181839
6177,4.938851413824185
5338,6.462494687042167
2599,5.5639622094941075
512,5.00324835318305
5118,5.51576291813646
4024,6.943744582519869
1095,5.144089893106333
965,5.681231597673008
1163,4.950588858726828
5773,5.802451524120933
4154,4.9735873455910635
2968,4.977189564470589
2294,6.05799925108807
2652,5.649807235857924
4632,4.93586341435493
4585,5.458954558398993
754,4.957697715968749
3471,6.639985684607332
3506,4.947003640134046
1513,5.613342857223021
210,5.829151810824541
664,4.941454850660524
6414,5.963386664207068
