id,quality
1257,6.774143039372942
6409,5.748032760254879
136,4.9016473687455795
1631,6.829388938264274
6084,5.453936618106405
5434,5.115069425646404
1094,5.087856538050414
5146,6.353415582383955
5921,6.7943233001802374
1076,5.8670949989423
616,5.357065654520162
4336,6.381480627862431
219,6.1581506791020635
6403,5.864056071132899
2397,6.555849030847139
5240,5.118011284634785
3696,5.703547071309981
1070,6.519947130245934
5890,5.506791214785247
1270,5.290235346650317
4641,5.187824267613174
5299,6.179440017287388
2494,5.119731787135843
5276,6.944785879191483
332,5.422201357604401
3671,4.7730168864754505
6367,5.538127206511791
5681,6.077052696998591
1741,5.141813887517502
4715,6.121556449131522
1114,5.96910652212589
4105,5.8614053366661265
825,5.986702763594379
88,6.396192151528882
4551,6.338741216581469
227,5.081508004369522
1369,6.4173660658313265
3722,6.299748322718105
2341,6.211619805414496
4882,6.200462126600875
2382,5.103576497776284
4075,6.322594542611321
687,4.9882350982342984
2350,5.151236132185462
2634,5.161475643962812
5751,4.951865896112112
5934,5.394020994291189
6286,5.96629164622336
6004,5.580917113545276
4696,6.132931854580064
5628,5.779048307646982
3066,5.3019968646842885
6267,5.215340423512805
3950,5.428544104258336
1834,5.450212234952156
848,6.621960693717402
5852,5.913277098656539
3034,5.6151036405968435
1074,5.972561530395148
1184,5.0152615912852925
3788,6.398758556033173
3267,6.466388672798035
5640,5.24277348296579
2076,5.418892114171774
4634,4.365202939172334
2075,5.811500565755108
5741,6.1222836497475415
5008,6.618752990778666
1485,5.204405675987114
2010,5.546152328810637
1899,5.129245652586396
3514,5.435182003713909
5819,5.117998106991732
5040,6.023698296123732
3998,5.170887660320321
6425,6.03087301797335
1733,5.056714814760242
2925,5.788123173882508
1528,5.638865744232739
2332,6.005931089733431
3492,4.99043485834204
6177,5.010169577952587
5338,6.178754541510837
2599,5.591943689949627
512,5.183608260106353
5118,5.74915419291301
4024,6.74392701551955
1095,5.1471799224841694
965,6.02308879134807
1163,5.199756074625591
5773,5.78621534678446
4154,5.165807754005217
2968,5.201425914836636
2294,6.09440407005729
2652,5.84001652484887
4632,4.951865896112112
4585,5.5151704669011385
754,5.0820479846720765
3471,6.58602581045642
3506,5.033395971021904
1513,5.8857376057677095
210,6.001909516390882
664,4.931568593556601
6414,5.853724706640279
2418,5.000611641832479
2468,6.620402011588067
1127,6.268492022425236
4820,6.18995322741302
495,5.756044505493565
6256,5.058975503954925
2732,5.056737280460095
3053,5.966306295412024
2954,5.318832380977723
3663,5.075649112902534
4410,5.230899384732041
2153,5.043549293671387
4691,5.960525336932524
2971,5.921557667765653
2616,5.053622937794461
102,5.004709955265251
1610,5.059798463485635
3766,5.7314111926260916
3072,5.850496299014314
2951,5.524024806462105
2087,5.20685760703223
4593,5.684094692682232
6184,5.068630507934805
3347,5.6000127361361525
2806,5.783191726318356
3083,5.737176770823264
1815,5.0510630655100615
4814,5.242138230996822
6316,5.759464880122766
6480,5.690315841173141
6471,5.019385651121406
3173,6.166743537824314
3539,5.064291321875537
1247,5.804501146905145
2778,4.883535734756096
3534,5.969190515870264
963,6.452908770717216
708,5.90694421407468
4145,5.144318178905529
1594,6.430802353471694
5734,5.199756074625591
1304,6.841823108283447
3748,6.720052250005248
6189,5.499544348659697
3245,5.88125496007522
3697,5.988328265112261
1859,5.61023344518669
475,5.800230451992253
4161,5.96910652212589
775,5.866861287655792
2486,6.26369946464222
2791,6.216947983344961
3583,6.520129033548348
6186,6.532915609552512
5924,6.406563821136385
4788,5.515507312197927
2589,5.95923630233341
5305,6.462456371212006
3164,5.200537451543452
451,6.230303374523422
2376,5.074019684585463
13,6.132931854580064
4807,5.811517471986165
2748,5.086624854762939
4499,5.949482422676392
5033,5.347511291549256
2910,5.135885671138228
5570,5.897076873253972
2488,6.829388938264274
4109,6.438627616872057
4195,5.5264519340652445
1881,5.96719562412883
2242,5.757258965870135
758,7.173640469982813
1474,5.508295631968336
5610,5.141533207445812
5587,4.7391393276812135
1970,5.765274602050165
2657,4.955504052563986
4859,5.596188123510814
4333,6.581042669283231
6492,5.881672837453464
543,5.24272439785045
4270,6.343041114404316
3804,5.982090249546414
450,6.047427944983931
2786,5.8550045279459
3967,6.054592378354427
5568,6.014666361128088
2682,4.931568593556601
2277,5.112233272957705
3946,5.716564281537219
4308,5.09072020122013
856,6.068236116027879
1279,4.97394861316266
3987,5.136078838841413
5536,6.005931089733431
345,7.20962108133194
2172,6.002686876662408
2834,5.220503721968612
1286,5.986423829637341
6350,4.824187336238823
1908,6.94035638411875
5070,5.042392451161235
2933,6.829388938264274
1486,6.353928348506499
4128,5.056737280460095
1882,5.696096362491152
2937,6.552100156729767
4329,5.048512147840177
3839,5.398863957895476
4457,6.1390566440583205
2773,6.316230386495426
4055,5.298291454378349
2437,6.311668559298018
1307,5.5086273042583915
2912,6.014223590532407
987,5.939408569588596
5726,5.0820479846720765
5554,4.79029966885891
3931,4.796142720561275
31,6.168880313542535
2800,6.014666361128088
3738,5.959740143149758
2716,5.328811534700797
270,5.082186879236185
5752,5.038435056359992
6226,5.579848296650797
3880,6.1996327261279225
1258,5.692903207316766
2441,5.2278986978496995
5410,7.09577959506436
5912,6.152175716981152
1411,6.3636218328383345
3584,6.51164717672738
6234,4.429993667652273
4577,5.015099777564895
5471,5.296684644172639
2354,5.435646791308645
4310,6.132931854580064
4225,6.468465459676529
521,4.983624931264194
2938,5.546967378905815
5865,5.235930636072222
5590,5.397710600515546
372,5.603032303451196
6059,5.0203075521840095
167,6.3825070122363785
5936,5.835627843407566
5411,5.854559655316716
3507,5.321493659304108
3654,5.600260757917246
759,5.942730446143
4614,5.959814319081146
4273,5.696537026332952
64,5.499544348659697
5986,5.614851472042245
4396,5.057290268216656
4671,6.716287695109902
3488,5.172706337689595
1642,5.033395971021904
3585,4.926649517551255
5097,5.935720811471639
4275,4.964497142934205
3157,6.824062264723289
3754,6.531260557390218
1045,5.731208895515171
4171,6.432037512253943
5257,5.4831368915150644
277,6.944785879191483
3156,6.100855102069386
2513,5.081508004369522
6224,5.933327692980391
6300,6.014223184042462
2538,5.981670217043642
817,5.864056071132899
5565,4.954338550450162
4531,6.262826959415864
5999,5.848656295449962
2424,4.924833029548479
1056,4.754761863543466
2361,6.829388938264274
1896,5.266489393918156
804,5.827893621589827
4521,5.848656295449962
2337,5.82471203843152
980,5.014481854219215
3817,4.974689228510736
5550,5.508295631968336
2979,5.5012567289181815
3357,5.463342232511547
2168,5.675958638532466
4570,6.26369946464222
4485,5.847114668831872
1830,6.045603991984332
4891,4.9016473687455795
3284,6.042342712137512
1248,6.959925563190304
3168,5.27249921483996
2071,4.620580515492205
288,5.755375778376066
5346,4.99473626024433
4146,5.270523296946772
961,6.070062220306675
610,6.216947983344961
4727,6.851343306764629
479,5.763655091264321
4092,6.014223184042462
5548,6.456804930578348
5666,5.696096362491152
2394,5.147706191895119
3528,5.887922858625973
192,6.852563467462796
5749,6.737789646088022
3087,6.430802353471694
2813,5.523360073738843
3274,5.696856768945152
5594,5.601856060953088
1805,5.1696903421460645
5193,6.0530876802979
436,4.936556707939196
400,6.231836246294008
356,5.887047191918403
4983,6.654123329501748
6441,6.015153291604901
4676,6.046893341576131
1191,5.295494189051159
5790,5.584159827098037
1314,5.058975503954925
2624,4.95440027785403
5625,6.021532512244829
3846,5.166938066435516
1718,5.988376505635881
4376,6.054297426396665
1837,5.9044156777365755
5659,5.997176555856645
4591,5.702585380215258
1892,6.094585635841299
742,5.792810732695924
702,5.988376505635881
2174,5.39896442902854
172,6.138158110955838
255,6.4039065151390355
1173,5.5701010343553286
5078,5.50856301351153
425,5.083677588519874
3670,7.282863416886603
3355,5.716564281537219
662,6.909623107792105
2425,5.004649135935657
686,6.877142975178049
2836,5.580508286402806
292,6.319759276815131
1501,6.585939454254544
2282,6.677512119672726
2935,5.475645917168249
3934,5.93450307804605
3297,5.655656018478909
337,5.823284091183742
4643,6.928362741182741
3957,5.794173445912825
6133,5.2583143008096975
5225,6.147893355108265
5913,5.791975200665424
4929,6.471555131736014
3364,6.829388938264274
1004,5.0201712648207595
2201,6.64028383416603
5390,5.262949061134173
4444,5.784110847666164
4232,6.122444357486443
3204,4.975156571109485
2899,6.801076960383958
1640,6.087788262999983
974,5.0736224563913215
5186,6.280499166180856
1680,6.348894785932479
4996,5.036688718878551
2302,5.011717197414566
5404,6.852563467462796
333,6.208504238268378
4023,5.136313705934881
2710,5.242138230996822
731,5.202087269474899
4424,6.209139743691741
4900,6.051841865497988
2195,5.794580075559444
5774,5.79059602923835
1431,5.947241797718569
3571,5.932280076644397
3940,6.132931854580064
3071,6.320882402872329
3502,6.391745938046628
4107,5.450137400906627
4223,6.125725601082068
2327,6.704485342633334
4181,5.55897452108938
216,5.444413305945778
5044,6.343982560490573
1898,5.276367260306563
3887,5.389329398369931
3740,6.010050191802807
419,5.711003634737797
5989,5.841052459110087
5266,5.004646254915399
2405,6.236210755396981
89,5.430164339681133
4832,5.113164486476934
5611,5.5701010343553286
3391,6.085437136565749
464,5.033954624463848
1944,5.888951895363026
6080,5.113505198551851
1490,5.649393232547294
2873,5.432658162227206
145,6.117567776773353
3679,5.467749675233318
2444,4.9862118124026065
1847,7.1144594699342845
6280,6.341863694243346
185,6.727944929268236
3674,6.643520209633707
1268,6.461782496853913
5742,5.056714814760242
5034,5.757237748051717
1346,5.51713480854115
1773,5.128149612941011
5481,6.295025057877752
5343,5.396451319370865
2537,6.851343306764629
3711,5.603756967800892
1246,4.983027374098009
1867,6.425420958932627
480,5.018648482051932
2506,5.678445677790751
2613,4.890002405798588
5048,6.494219446428292
3044,5.912245388113802
592,6.216735807148884
3659,5.9258928626873955
3214,5.675958638532466
1960,5.130609628804228
283,6.208149639474352
975,6.300453186033583
1422,5.226644079062547
4642,5.133849628051233
1716,4.412543460006578
3249,6.248278498409227
6272,6.144432849257465
1928,5.3309632054834495
3149,5.228778555990404
2739,6.322266182012753
4687,6.223919682835542
3907,5.3613879914576685
2291,6.628174028346948
1214,4.996445239324991
3774,5.635961654445068
4406,6.8592109967244825
4940,5.0996605106819635
6222,5.4619404911599485
2399,5.211114732030286
1221,5.725755481575537
3452,6.012152395881304
2227,6.239019181379368
2807,5.737176770823264
3994,5.341772020744657
4302,5.044943376565224
629,5.568794359861458
540,4.697824187212638
4792,5.053523896713719
2324,5.997247307085119
4211,5.914941071166013
5007,6.515323437667976
4913,6.042342712137512
4695,5.396298488997108
4170,6.140707186432349
420,5.992311453739483
5013,5.213862327719868
3648,6.662726771235717
1219,5.702503407237633
1649,5.389692358462769
4745,5.000842537624147
181,4.994752327728442
3256,5.975178152747071
5704,5.781989541073288
3936,5.308565877308187
4575,5.038444979321171
104,5.988328265112261
3409,7.073519769836667
2156,6.274038171402551
2483,5.452967456492761
4568,5.811517471986165
2278,5.180307132041829
2869,6.24297225672058
4692,5.432658162227206
6139,5.6782300484770465
3601,5.456409084960352
1227,6.322594542611321
1518,5.05577133495001
123,5.342196232519607
65,5.276367260306563
2991,4.8473336908233335
852,5.939408569588596
4197,5.969190515870264
1728,5.829957709485195
1300,5.477977894384548
1018,4.8945432206123645
6462,5.17060162011789
841,6.842559221156653
3831,5.671638394566709
86,6.006001206175559
5828,4.985448270946318
4594,6.280499166180856
1352,4.881575596787981
1670,5.240380905797504
5409,6.1996327261279225
1406,5.765274602050165
1776,5.004646254915399
196,5.461597848271325
2875,5.129245652586396
1047,5.179816219588241
285,5.61195461377071
115,4.9971696201292675
1958,6.425986746293652
5882,6.299748322718105
6323,6.0310650145731595
5268,6.105290179813484
