id,quality
1257,6.580227268946962
6409,5.682365056158917
136,4.952434517059128
1631,6.465655915703378
6084,5.253196068875895
5434,5.123627308504879
1094,5.487743514106289
5146,5.959823021833146
5921,6.391518159414376
1076,5.833406043096445
616,5.45192998499599
4336,6.6731711906205975
219,5.745470875580199
6403,5.658969372838612
2397,6.240359833444766
5240,4.784535569860933
3696,5.442748729812386
1070,6.21860902255639
5890,5.216227803258621
1270,5.541700315603824
4641,5.423424074534172
5299,5.834111510468576
2494,5.168596540152789
5276,6.789773532656321
332,5.870421240707562
3671,5.13695036727811
6367,5.533312439138025
5681,5.972889970930473
1741,5.347801796157057
4715,5.623564698783997
1114,5.921068815295777
4105,6.087929894179896
825,6.1138106019273275
88,6.464170843776104
4551,6.148125807891673
227,5.342403505661048
1369,6.197403436669734
3722,6.482991859004207
2341,6.201491576162631
4882,6.494226012105911
2382,5.2068329334378465
4075,6.215135261386248
687,5.066040412066896
2350,5.090198665856561
2634,5.032444938649225
5751,5.107175925925926
5934,5.261387894403417
6286,5.7284222427130596
6004,5.695489734912141
4696,5.972539367358769
5628,6.420280049468593
3066,5.076418426396842
6267,5.174043348502082
3950,5.425948551935394
1834,5.26129178098843
848,6.485439373281873
5852,5.310539635633879
3034,5.472229294440529
1074,6.20150549986076
1184,5.13289410884026
3788,6.681207501550962
3267,6.283537253171535
5640,5.5456726236454
2076,5.314006590923175
4634,4.579864093364379
2075,6.0304159289221175
5741,5.9541688279629374
5008,5.838366750208856
1485,5.02524541872097
2010,5.383150100918872
1899,5.195333820662767
3514,5.641087863387912
5819,4.805040734993633
5040,5.912736988621272
3998,5.232997454680056
6425,6.130345467348612
1733,5.127599090318388
2925,6.095385255226582
1528,5.921125280744402
2332,6.069938874280649
3492,4.974521658629628
6177,5.077802778858849
5338,6.295220041215574
2599,5.673583900489215
512,5.351249156670719
5118,5.884407198551935
4024,6.6917728348649375
1095,4.963805977485671
965,6.017565751212204
1163,5.072404970760234
5773,5.563883667502089
4154,5.275024600275174
2968,5.241501902905411
2294,6.239136034530772
2652,5.881752699194002
4632,5.107175925925926
4585,5.4761992824618275
754,5.303219127838901
3471,6.4447613429198976
3506,5.113512949039265
1513,6.043629327949507
210,6.041574277128006
664,5.100633528265105
6414,5.575127053745475
2418,4.958831739387075
2468,7.143805694792536
1127,6.2994752680982025
4820,6.726685927782418
495,5.322675778174841
6256,5.122858007849427
2732,5.087365989877038
3053,5.902457532720691
2954,5.23071160835737
3663,4.939645719934726
4410,5.575687590069694
2153,5.613477038116585
4691,5.622932036425972
2971,5.726455026455027
2616,5.157095648215339
102,5.016000379897661
1610,5.073409217488164
3766,5.846974146604178
3072,6.087677527151211
2951,5.795182400445556
2087,5.203943243273346
4593,5.946309262003268
6184,5.261737137675932
3347,5.5074102286396345
2806,5.890643274853801
3083,5.671652597509788
1815,5.13300181310765
4814,5.075420914824589
6316,5.7691869714169695
6480,5.652408072422581
6471,5.075054716338247
3173,6.221461900020312
3539,5.132169544230947
1247,5.5307416655280415
2778,5.06902754575269
3534,6.58153820932649
963,6.541425469103045
708,5.929133597883598
4145,5.11698551935394
1594,6.204133442034943
5734,5.072404970760234
1304,6.768810720660383
3748,7.025036908589048
6189,5.6332579133017715
3245,6.15653021442495
3697,6.126541542192375
1859,5.609484481554838
475,5.729408876674739
4161,5.921068815295777
775,5.569249978058868
2486,6.474265083321766
2791,5.960848301308826
3583,6.132212317409687
6186,6.388429406850457
5924,6.262274366623516
4788,5.232106108285154
2589,5.861104149262044
5305,6.684723731756782
3164,5.680018508702512
451,6.579468090587812
2376,5.095123224728486
13,5.972539367358769
4807,5.965538448817591
2748,5.017276114213029
4499,5.958239388673797
5033,6.064698724731621
2910,4.988878151714189
5570,5.585394319528254
2488,6.465655915703378
4109,7.044310294010195
4195,5.8540035378851165
1881,5.979366050353384
2242,5.67511034701507
758,6.696945488721806
1474,5.495878585352268
5610,5.017620788081314
5587,4.9489397513411975
1970,5.888646964633804
2657,5.309031102853654
4859,5.87853168369228
4333,6.53854250145235
6492,6.047389878105814
543,5.164014637287663
4270,6.441932957393486
3804,5.872711172629126
450,6.0358386673324675
2786,5.458861148887512
3967,5.919780488004827
5568,6.218313143971036
2682,5.100633528265105
2277,5.320769650726448
3946,5.368308323816514
4308,5.118559596911623
856,6.0859847539609255
1279,5.019294139881301
3987,5.115855611250348
5536,6.069938874280649
345,6.4394172101138025
2172,6.110843079922027
2834,5.419549511348767
1286,5.934125718336245
6350,4.973453520164049
1908,6.3005756127436205
5070,5.090831244778613
2933,6.465655915703378
1486,6.37330370614592
4128,5.087365989877038
1882,5.655032865983106
2937,6.423320983299219
4329,5.035404831523252
3839,5.399045499323166
4457,6.112083503677947
2773,6.178136313004736
4055,5.166582386317451
2437,5.640202589905311
1307,5.418271840483514
2912,6.2714386245500755
987,5.739025891856766
5726,5.303219127838901
5554,5.079654661153086
3931,5.051478712527727
31,6.593032539893993
2800,6.218313143971036
3738,5.720243316624896
2716,5.516747386039813
270,5.24480262962312
5752,5.2397347535505405
6226,5.6457602339181285
3880,6.412364060720558
1258,6.264869929453263
2441,5.2671992481203
5410,6.558373032792568
5912,5.951713585858815
1411,6.5116976468950165
3584,6.4872314355424505
6234,4.9228086905874395
4577,5.145953762315318
5471,5.326468565416181
2354,5.831527893808598
4310,5.972539367358769
4225,6.118831801726538
521,5.013981133389027
2938,5.543477073007129
5865,5.567260926307615
5590,5.277302631578948
372,5.388349726590176
6059,5.154134559041675
167,6.386030457254337
5936,5.623678261784883
5411,6.114414508493455
3507,5.2356237816764155
3654,5.703163966503345
759,5.995304623638449
4614,5.547663312535591
4273,5.76735298030576
64,5.6332579133017715
5986,5.684943451432094
4396,5.530959342801449
4671,6.712430223285484
3488,5.0529065719855195
1642,5.113512949039265
3585,5.002431773879141
5097,5.80119395711501
4275,5.094453042856675
3157,6.5548357186740995
3754,6.413828407464242
1045,5.558785805044568
4171,6.181106221165948
5257,5.699023020514245
277,6.789773532656321
3156,6.23556286549707
2513,5.342403505661048
6224,6.228596080796158
6300,5.4762719085975915
2538,5.9010697207040055
817,5.658969372838612
5565,4.99652290448343
4531,6.265058479532167
5999,5.734600389863551
2424,5.234718481549929
1056,4.987004879063368
2361,6.465655915703378
1896,5.374505500918027
804,5.780683000135246
4521,5.734600389863551
2337,6.046424510349949
980,5.6398646907702465
3817,5.033881578947367
5550,5.495878585352268
2979,5.600842089336023
3357,5.402635336976785
2168,5.952245196324146
4570,6.474265083321766
4485,5.080457180025121
1830,5.813841392015906
4891,4.952434517059128
3284,6.76632072204949
1248,6.524155057446914
3168,5.509590092605541
2071,4.9675137262898375
288,5.6464156608380645
5346,5.040914786967419
4146,5.407786828181566
961,5.954239766081873
610,5.960848301308826
4727,6.380525715328894
479,5.104222361459202
4092,5.4762719085975915
5548,6.169881245496433
5666,5.655032865983106
2394,5.0942649619594995
3528,5.8391418360716605
192,6.623945298158046
5749,6.547252390234847
3087,6.204133442034943
2813,5.185021581732109
3274,5.71298454104617
5594,5.496478183425293
1805,5.277206906154277
5193,5.943957046792541
436,5.1248363965469235
400,6.484957001405605
356,6.025658474890931
4983,6.566412693518616
6441,6.382743342720807
4676,6.048629001603898
1191,5.844382833980351
5790,5.916504803675858
1314,5.122858007849427
2624,4.97099461452571
5625,5.829469792854076
3846,5.3715048573672135
1718,6.150801291332606
4376,6.113145711500976
1837,6.710829156223893
5659,6.114052492341967
4591,5.792816229082625
1892,6.117445957519954
742,5.978336076513319
702,6.150801291332606
2174,5.478178507212638
172,5.892008810378586
255,6.284784109303324
1173,5.292119883829193
5078,5.492243440319652
425,5.073821707045392
3670,7.0500574352548036
3355,5.368308323816514
662,6.3105924533556115
2425,5.503760192391309
686,6.70176643237825
2836,6.081368416973818
292,6.397670630519496
1501,6.241451420851573
2282,6.307026062948353
2935,5.417473808265823
3934,6.149905434883505
3297,5.6273731073285935
337,5.777275842753779
4643,6.743957222484064
3957,5.454768613846667
6133,5.578627206495434
5225,6.017328261340965
5913,5.9018274853801165
4929,5.878454817599554
3364,6.465655915703378
1004,5.145805485937065
2201,6.430868838763576
5390,5.470233454005386
4444,5.736635665719407
4232,6.119737647414686
3204,5.1079800194931755
2899,6.733591195212659
1640,6.154386146766169
974,5.120973730622851
5186,6.033419776292583
1680,6.9692391263558315
4996,5.108119542227509
2302,5.06805962153495
5404,6.623945298158046
333,6.205031487164112
4023,5.702949249737583
2710,5.075420914824589
731,5.404324901532394
4424,5.913496124570685
4900,5.99752494534169
2195,5.813300508743614
5774,6.1673692332683565
1431,6.054706019180664
3571,6.269547695828904
3940,5.972539367358769
3071,6.075959566214975
3502,5.711515573762091
4107,5.575362016151488
4223,6.104691577208308
2327,6.525191450849346
4181,5.994903926482873
216,5.52272286243562
5044,5.919492017079737
1898,5.7568912746559615
3887,5.567729614440138
3740,6.244434001670847
419,5.519562588080378
5989,6.017440488322187
5266,5.0693730351409245
2405,6.493736666931144
89,4.822289291912171
4832,5.363404313024087
5611,5.292119883829193
3391,5.944207932078154
464,4.904105096772142
1944,6.120918712417527
6080,5.258669822704912
1490,5.226743735393104
2873,5.593906641604009
145,6.275887635756055
3679,5.238692216652742
2444,5.002833845110733
1847,6.758610365405506
6280,5.845543585343306
185,6.444557354093826
3674,6.459176297224542
1268,6.440118815557411
5742,5.127599090318388
5034,5.324786577778636
1346,5.411687961011293
1773,5.27364417989418
5481,6.005461570593148
5343,5.461259050403786
2537,6.380525715328894
3711,5.3955134692802345
1246,5.282589925160995
1867,6.255491667141432
480,5.1053469522105965
2506,5.7885373155109985
2613,5.264556569621659
5048,7.094659128091366
3044,5.716740631988948
592,6.407014197278015
3659,5.863355872319687
3214,5.952245196324146
1960,5.044167114155682
283,5.665356098579785
975,5.988456093938553
1422,5.322142152309844
4642,5.116834877046047
1716,4.972971279423722
3249,5.781892277262373
6272,6.232101086048455
1928,5.873908289204963
3149,5.131603863459818
2739,6.461627737105613
4687,6.303198242291699
3907,5.508592135259395
2291,6.147139840341597
1214,5.190628444840036
3774,5.396948095091151
4406,6.512618499211326
4940,5.360434462123552
6222,5.453473962684489
2399,5.910239910171541
1221,5.959148632864281
3452,6.081915869693539
2227,6.2809781441615415
2807,5.671652597509788
3994,5.185214722693137
4302,5.967653129595021
629,5.68728438354728
540,5.4643097401404725
4792,5.125851155997385
2324,6.107933027011974
4211,5.998413513696018
5007,6.196581732108046
4913,6.76632072204949
4695,5.218730955751682
4170,6.627843915343915
420,5.920246829275432
5013,5.27222615516268
3648,6.37710864396246
1219,5.558477791701474
1649,5.666464773043719
4745,5.135964284278857
181,5.1977944240322245
3256,6.486843265571337
5704,5.822650375939847
3936,5.773779572304125
4575,5.2652819144055805
104,6.126541542192375
3409,7.155617349127226
2156,6.286798593706488
2483,5.937509658292728
4568,5.965538448817591
2278,5.250832512469503
2869,6.455381170404037
4692,5.593906641604009
6139,5.831488742969241
3601,5.411677038452698
1227,6.215135261386248
1518,5.445169391254454
123,5.440585839598996
65,5.7568912746559615
2991,4.872276547220559
852,5.739025891856766
4197,6.58153820932649
1728,5.963255360623783
1300,5.618715190754663
1018,5.224255367902809
6462,5.302990430622008
841,6.573745126705649
3831,5.569145562955714
86,5.860722446217418
5828,5.023047044268784
4594,6.033419776292583
1352,5.192747216690361
1670,5.530319432841363
5409,6.412364060720558
1406,5.888646964633804
1776,5.0693730351409245
196,5.975084702496986
2875,5.195333820662767
1047,5.695795043163469
285,5.919357106288857
115,5.170892256809492
1958,6.224661190012065
5882,6.482991859004207
6323,5.953872900899466
5268,5.635013176327567
4601,5.628475703146757
4993,5.958239388673797
3706,5.253089320523531
4212,5.224462197159566
397,6.258656479160863
6027,5.511780608929734
507,5.838366750208856
5479,5.401585049224369
4509,5.6893242902085746
2315,5.563883667502089
2029,4.831393825171198
3097,6.226441016641223
2231,5.2502457532720666
4864,5.192976097101004
2281,5.994122744678083
2609,5.838366750208856
4987,5.62897502344883
1137,5.324050287756429
4083,4.99652290448343
3111,5.165326092339391
964,6.765916813182676
2158,5.44745022277917
911,6.105113478139794
5115,5.831488742969241
5772,6.27771222036573
5873,5.324050287756429
523,5.115855611250348
5006,6.58153820932649
5235,6.051355820105819
5796,6.405357566736094
2192,5.0010582010582
5914,5.677369635052165
472,5.9018274853801165
1888,5.696404963381948
4889,6.096992481203008
6296,6.0646804095681786
1051,6.58153820932649
3222,5.023047044268784
4294,5.339299222018377
786,5.1295488000735245
1531,5.555720167122314
559,5.193557409897231
4917,5.509590092605541
2543,5.058250224981153
5561,5.266049774134314
632,5.0529065719855195
6434,5.666487456240337
2856,5.076792170743245
822,4.561316265793172
3564,5.352644725107485
2120,6.049588471600853
2045,6.3276072124756295
