id,quality
1257,6.54964489958537
6409,5.7129065759185345
136,4.908200650213683
1631,6.4947401977645995
6084,5.471837784132436
5434,5.143136692293986
1094,5.031635352384715
5146,6.464520765363776
5921,6.509664613671969
1076,5.881712317152996
616,5.420089970476319
4336,6.419822558469349
219,6.042859326600091
6403,5.695651971034685
2397,6.733645043742371
5240,5.239887193431279
3696,5.794665406464887
1070,6.412048755936482
5890,5.342592172899096
1270,5.241089040312854
4641,5.32968774881698
5299,6.259082535340905
2494,5.026512050906945
5276,6.899688111765659
332,5.526674121539283
3671,4.824722704462946
6367,5.630423441979229
5681,5.997449947413248
1741,5.008292020342264
4715,6.111826995245945
1114,5.903668315591883
4105,5.970385339732527
825,5.655364085771357
88,6.323118930015696
4551,6.304924187784863
227,5.283161008778716
1369,6.3840578159972665
3722,6.207215972318135
2341,6.140323950810739
4882,6.328303500042885
2382,5.119909518706333
4075,6.257638796776025
687,4.954610873850175
2350,5.159318032719529
2634,5.325234361859138
5751,4.9865878138593445
5934,5.404703487069511
6286,5.024985757579223
6004,5.341089024813435
4696,6.163098246310774
5628,5.902086733924683
3066,5.180970373644428
6267,5.037045918986507
3950,5.4798964482625685
1834,5.333033506041367
848,6.771063413301572
5852,5.713104543611831
3034,5.592803701614081
1074,6.011562466625719
1184,4.944261151990478
3788,6.429399859029928
3267,6.2701623036896486
5640,5.439287630100797
2076,5.409159492189392
4634,4.555369719811779
2075,5.93818524780713
5741,6.127671357001258
5008,6.235492576616775
1485,5.134264303633145
2010,5.419932225139174
1899,5.071678104561759
3514,5.4662524271102555
5819,5.110466346666975
5040,5.9873175579372315
3998,5.070503885404808
6425,6.001296732092452
1733,5.033586702993766
2925,5.905579294052796
1528,5.522135290314168
2332,6.020909795807523
3492,5.009705645570737
6177,4.9489970572505335
5338,6.160765022366018
2599,5.652545124142211
512,5.070633360891335
5118,5.7048613947667555
4024,6.859037410899759
1095,5.20110094968474
965,5.812380756791217
1163,5.102711470813286
5773,5.671510353010291
4154,4.993069146005219
2968,5.084818385485221
2294,6.148653698806026
2652,5.943803199127185
4632,4.9865878138593445
4585,5.54381056888155
754,5.133584613462279
3471,6.659603167975696
3506,4.98623363431194
1513,5.705790001901466
210,5.988537523507098
664,4.8991102566830165
6414,5.901348872983675
2418,4.9629486854755385
2468,6.223606219570986
1127,6.178633912882507
4820,6.1948655787828315
495,5.9328846238184525
6256,5.018053639205341
2732,4.956475017305941
3053,5.988358896308423
2954,5.2246582027785635
3663,5.060658932844234
4410,5.162588544478105
2153,4.817030238430146
4691,6.0111272900056285
2971,5.978999589377185
2616,5.038025217240719
102,4.972990540526045
1610,5.02437015827088
3766,5.733418273290699
3072,5.94156409664685
2951,5.703429050105722
2087,5.187541368658689
4593,5.6065555449259605
6184,5.009129201616393
3347,5.809945969182529
2806,5.886046612735896
3083,5.53757240793707
1815,5.308119273506975
4814,5.2085135125662845
6316,5.860178634322985
6480,5.745530511600805
6471,5.0755205116265465
3173,6.133487266377951
3539,5.027942319517841
1247,5.585035481686891
2778,5.129613743779668
3534,5.979998604734281
963,6.618799938729616
708,5.898153915012887
4145,5.0839200453190685
1594,6.268161721879277
5734,5.102711470813286
1304,5.1724048235329185
3748,6.816761389046302
6189,5.347760954650077
3245,5.808849137491752
3697,5.82987488393135
1859,5.565393070294764
475,5.753704516721246
4161,5.903668315591883
775,5.864255767929947
2486,6.321642984164971
2791,6.1485746735586275
3583,6.296017151569853
6186,6.468725966765074
5924,6.33833788335658
4788,5.440676953429261
2589,5.7964464094841865
5305,6.439700841126122
3164,5.268604306854403
451,6.44782593528009
2376,5.002241862457886
13,6.163098246310774
4807,5.771939687559289
2748,5.010769199134426
4499,5.833015728975418
5033,5.182007444434259
2910,5.094032464371782
5570,5.960516563407118
2488,6.4947401977645995
4109,6.12393847939078
4195,5.513439610540043
1881,5.899766786885504
2242,5.824666442152171
758,7.076483107861627
1474,5.558298639088232
5610,5.310555387669147
5587,4.893512813570137
1970,5.7824077324887
2657,5.012139348272765
4859,5.692205090792964
4333,6.692552786848804
6492,5.717460525243801
543,5.205743506951347
4270,6.180628128511916
3804,6.037985516811567
450,5.877821762263569
2786,5.94889704689227
3967,6.190438391657928
5568,6.254751612013575
2682,4.899110256683009
2277,5.015570469837847
3946,5.60081863746392
4308,5.000602648911265
856,5.893501490649452
1279,4.994317862930394
3987,5.2253722543061265
5536,6.020909795807523
345,6.7373298039933225
2172,5.881108388166705
2834,5.253789174410791
1286,5.77786590343219
6350,5.016359357282305
1908,6.847571104738339
5070,5.017065684257176
2933,6.4947401977645995
1486,6.217710864884957
4128,4.956475017305941
1882,5.655333266446576
2937,6.598577735615965
4329,5.125397389660797
3839,5.3159631786426935
4457,6.0019631924433945
2773,6.210264867411745
4055,5.112656866944388
2437,6.430303598175968
1307,5.47268396490589
2912,6.153891559473834
987,5.809766578413402
5726,5.133584613462279
5554,4.91603605616395
3931,5.109419397212331
31,6.207043597894899
2800,6.254751612013575
3738,5.863122052493246
2716,4.977056489107177
270,5.119440289559147
5752,4.937229335989379
6226,5.44894645589055
3880,6.344034848632077
1258,5.615394008318379
2441,5.240303911610255
5410,7.0911640127091715
5912,6.178166612485953
1411,6.32943160429469
3584,6.542455589889183
6234,4.684592811838961
4577,5.012350948787944
5471,5.269940880228624
2354,5.554790146532998
4310,6.163098246310774
4225,6.36751800752856
521,5.175033285992935
2938,5.715067177254831
5865,5.191638073947267
5590,5.5185116476174265
372,5.522062097886941
6059,5.011248519737727
167,6.6164047152231475
5936,5.811196884204062
5411,5.734460867859056
3507,5.063192272835373
3654,5.637569771320809
759,5.913799205422304
4614,5.93618138912484
4273,5.000589021394159
64,5.347760954650077
5986,5.959339742183694
4396,4.978669709135811
4671,6.5318285493771455
3488,5.122139304984479
1642,4.98623363431194
3585,4.8883068754280075
5097,5.950236603007301
4275,4.930240984516253
3157,6.813024430547593
3754,6.531823482525446
1045,5.811604093789729
4171,6.602596491028482
5257,5.226231364519965
277,6.899688111765659
3156,6.106140081992372
2513,5.283161008778716
6224,6.122984511504065
6300,5.836710610073272
2538,5.8819577406757695
817,5.695651971034685
5565,4.926102365149465
4531,5.813064558821726
5999,5.868063502306292
2424,4.999241001354996
1056,4.7615170685530686
2361,6.4947401977645995
1896,5.346407531544202
804,5.860957041689414
4521,5.868063502306292
2337,5.8026379120446485
980,4.9699962412112875
3817,5.016452425428447
5550,5.558298639088232
2979,5.597897567172318
3357,5.446076569153181
2168,5.77857601289713
4570,6.321642984164971
4485,5.9487424262381055
1830,5.987330659833528
4891,4.908200650213683
3284,5.802572168269894
1248,6.850782466203846
3168,5.344978204662997
2071,4.74346307323475
288,5.795862152862185
5346,5.030393700952853
4146,5.142517220452312
961,6.199816446287329
610,6.1485746735586275
4727,6.727007260616393
479,5.759248948406796
4092,5.836710610073272
5548,6.133648610556179
5666,5.655333266446576
2394,5.099483372049896
3528,5.978717860924483
192,6.871536270649862
5749,6.566056380906524
3087,6.268161721879277
2813,5.465821202021409
3274,5.655557876069896
5594,5.716345383078853
1805,5.014047557689249
5193,6.0775956600534435
436,4.914137432021246
400,6.2632791556994185
356,5.95082549514327
4983,6.717400846889145
6441,6.29995081863742
4676,5.956132857108706
1191,5.183680944853219
5790,5.401740604247575
1314,5.018053639205341
2624,4.941036013296824
5625,5.975198413429485
3846,5.1185864894577335
1718,6.066647530826863
4376,6.065817919963944
1837,6.079310106541108
5659,6.0240610514188155
4591,5.700072915725489
1892,6.129920462268256
742,5.798088800473735
702,6.066647530826863
2174,5.346797976015939
172,6.213447794828234
255,6.275308325786948
1173,5.437465095829786
5078,5.744395192786548
425,5.14320103296517
3670,7.098356140032248
3355,5.60081863746392
662,6.834260731667939
2425,4.985423109184499
686,6.647130482689192
2836,5.468286797332048
292,6.234041628941995
1501,6.516985013194947
2282,6.469840560901954
2935,5.424708836064603
3934,5.899402160333768
3297,5.564875203765887
337,5.8849411910940574
4643,6.889298466219902
3957,5.610881922877798
6133,5.072055328164989
5225,6.090671291392898
5913,5.865695614195889
4929,6.314845518588818
3364,6.4947401977645995
1004,4.957847960486362
2201,6.790654096615
5390,5.077383952714047
4444,5.283397705793956
4232,6.082568872205542
3204,4.964795224623455
2899,6.641121023054204
1640,6.072582424512923
974,5.034754564106688
5186,6.291265711351901
1680,6.486166803388951
4996,5.015435917621314
2302,4.975525624426169
5404,6.871536270649862
333,6.236085518618772
4023,4.949176194542147
2710,5.2085135125662845
731,5.010818334421963
4424,5.9851694260235995
4900,5.995784139073024
2195,5.643863562955087
5774,5.693650497784763
