id,quality
1257,6.8809207767859295
6409,5.777314111083111
136,4.943025368466811
1631,6.9379737180888075
6084,5.434345826530704
5434,5.180377059912333
1094,5.048001710980261
5146,6.343080544524879
5921,6.606308889319189
1076,5.906841573955102
616,5.375291269545798
4336,6.404716866128464
219,5.731308854086679
6403,5.889499694292571
2397,6.423630973904361
5240,5.327090885802265
3696,5.889177832191686
1070,6.512971986152527
5890,5.40530021335668
1270,5.008857533016416
4641,5.293973472757534
5299,6.14681751661797
2494,5.086305232374491
5276,6.818666372293112
332,5.2791194627086835
3671,5.141005298169144
6367,5.526098118262782
5681,5.878909945635021
1741,5.189339599357062
4715,6.280032514012094
1114,5.947757294061551
4105,5.7981676306370975
825,5.713875765733517
88,6.276537972300375
4551,6.253002480238589
227,5.073521541061311
1369,6.414348342482246
3722,6.115420814668292
2341,6.104930724965916
4882,6.494011832732173
2382,5.062167199728091
4075,6.310859169334718
687,5.005150586352897
2350,5.171964825166736
2634,5.428936725393243
5751,4.944513774560395
5934,5.450069949024694
6286,5.917543411076707
6004,5.57864306810977
4696,6.077289510324942
5628,6.014561078438176
3066,5.048337335596774
6267,5.158996787318518
3950,5.409651439999385
1834,5.235407745508589
848,6.673102721952581
5852,5.8652147082303845
3034,5.5115270968183125
1074,6.003862065730123
1184,4.963036182914152
3788,6.492380451387513
3267,6.283876681473778
5640,5.274473365773202
2076,5.332107294281753
4634,4.880931277016723
2075,5.791104949815196
5741,6.065963247645833
5008,6.3628523448106105
1485,5.002850707824811
2010,5.762780231643706
1899,5.012017630387923
3514,5.352225498181149
5819,4.992128746235354
5040,6.057749112044979
3998,4.95269431268453
6425,6.010678375896763
1733,5.134168807232767
2925,5.798926532186568
1528,5.419819762142648
2332,5.947003318308987
3492,4.906589954067867
6177,5.005215515281755
5338,6.343145786446705
2599,5.588678291181781
512,5.045083425675854
5118,5.599440607466036
4024,6.884505843722627
1095,5.351604155715501
965,5.705944218450677
1163,4.9425803385657705
5773,5.904530578228043
4154,5.142370730249404
2968,5.024748854034874
2294,6.030152992650157
2652,5.5844721038983955
4632,4.944513774560395
4585,5.576770193367302
754,4.968739682115311
